time_s,attitude_error_rad,angular_rate_norm,torque_x,torque_y,torque_z
2.62,0.08095132842967215,0.05588538301712705,0.021411630145702354,-0.12655793129136353,0.174252235349642
2.63,0.08046769806548602,0.056837906768952035,0.01911512900216462,-0.1230715344657603,0.17116389012124986
2.64,0.07997229646831869,0.05776894203730771,0.016867073172620584,-0.1196124181566247,0.1680799691851035
2.65,0.07946546980394789,0.05867781785146204,0.014667180360729351,-0.11618103396571614,0.16500111491394176
2.66,0.07894756035031704,0.05956397062762111,0.012515155907049783,-0.1127778196446152,0.16192795830223106
2.67,0.07841890649194809,0.060426931638823934,0.010410693203998782,-0.10940319918717543,0.1588611190363312
2.68,0.07787984271571505,0.061266316083415144,0.008353474105352044,-0.10605758292297357,0.15580120556543348
2.69,0.07733069960793895,0.06208181353345914,0.00634316933027751,-0.10274136761179241,0.15274881517320735
2.7,0.0767718038527665,0.06287317957494708,0.0043794388618924075,-0.09945493653916658,0.14970453405009584
2.71,0.07620347823179584,0.06364022847813065,0.002461932340341046,-0.09619865961302201,0.1466689373662006
2.72,0.07562604162491326,0.06438282675918562,0.0005902894503873458,-0.09297289346143628,0.14364258934470153
2.73,0.07503980901230793,0.06510088751407499,-0.0012358596964786703,-0.089777981531546,0.14062604333576495
2.74,0.0744450914776304,0.06579436542234549,-0.003016894185421579,-0.0866142541896252,0.1376198418908893
2.75,0.07384219621226362,0.06646325233302351,-0.00475320192712785,-0.0834820288223571,0.13462451683764498
2.7600000000000002,0.07323142652067559,0.06710757335711354,-0.006445179292155743,-0.08038160993931742,0.13164058935476983
2.77,0.07261308182682386,0.06772738340174118,-0.008093230750765231,-0.07731328927668958,0.12866857004757923
2.7800000000000002,0.07198745768158359,0.0683227640899865,-0.009697768518222578,-0.07427734590222557,0.12570895902365856
2.79,0.07135484577117088,0.068893821018144,-0.011259212205572735,-0.07127404632146606,0.12276224596880289
2.8000000000000003,0.07071553392653589,0.06944068130872215,-0.012777988475871615,-0.06830364458523268,0.11982891022317506
2.81,0.0700698061336992,0.06996349142312054,-0.014254530705869652,-0.06536638239839998,0.11690942085765427
2.82,0.06941794254500794,0.07046241520274024,-0.01568927865313645,-0.06246248922995449,0.11400423675035187
